latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
48.16768,37.89935,326.67,1.08,1.04,2022-08-28,1041,Aqua,MODIS,67,6.1NRT,307.3,12.99,D
47.99678,36.78458,336.13,1.02,1.01,2022-08-28,1041,Aqua,MODIS,83,6.1NRT,308.96,22.15,D
48.08386,37.45544,332.71,1.05,1.02,2022-08-28,1041,Aqua,MODIS,80,6.1NRT,308.01,19.54,D
48.08563,37.46938,332.33,1.05,1.02,2022-08-28,1041,Aqua,MODIS,77,6.1NRT,306.3,18.93,D
47.98783,36.78724,329.37,1.02,1.01,2022-08-28,1041,Aqua,MODIS,75,6.1NRT,307.83,12.21,D
48.07478,37.45802,325.29,1.05,1.02,2022-08-28,1041,Aqua,MODIS,62,6.1NRT,308.57,9.82,D
48.07654,37.47193,325.69,1.05,1.02,2022-08-28,1041,Aqua,MODIS,59,6.1NRT,307.17,10.51,D
48.08324,37.60035,324.31,1.06,1.03,2022-08-28,1041,Aqua,MODIS,66,6.1NRT,306.46,11.35,D
48.10072,37.74116,323.37,1.07,1.03,2022-08-28,1041,Aqua,MODIS,62,6.1NRT,306.51,10.04,D
48.07122,37.85765,326.02,1.07,1.03,2022-08-28,1041,Aqua,MODIS,70,6.1NRT,308.97,13.19,D
48.08511,38.28641,324.89,1.1,1.05,2022-08-28,1041,Aqua,MODIS,0,6.1NRT,307.9,11.44,D
47.87534,36.77027,334.35,1.02,1.01,2022-08-28,1041,Aqua,MODIS,80,6.1NRT,305.92,22.22,D
47.96733,37.47988,327.55,1.05,1.02,2022-08-28,1041,Aqua,MODIS,58,6.1NRT,308.99,12.36,D
47.362,33.40198,323.26,1.07,1.03,2022-08-28,1041,Aqua,MODIS,58,6.1NRT,305.38,8.54,D
47.3777,33.61364,327.41,1.05,1.02,2022-08-28,1041,Aqua,MODIS,71,6.1NRT,308.7,11.25,D
47.95967,38.01323,327.59,1.08,1.04,2022-08-28,1041,Aqua,MODIS,73,6.1NRT,307.66,12.42,D
47.96143,38.02767,323.62,1.08,1.04,2022-08-28,1041,Aqua,MODIS,62,6.1NRT,306.71,7.6,D
47.13083,32.55952,327.66,1.13,1.06,2022-08-28,1041,Aqua,MODIS,69,6.1NRT,307.16,14.47,D
47.13338,32.57397,326.18,1.13,1.06,2022-08-28,1041,Aqua,MODIS,57,6.1NRT,306.81,12.4,D
47.12762,32.56601,349.93,1.13,1.06,2022-08-28,1041,Aqua,MODIS,94,6.1NRT,307.72,58.04,D
47.87424,39.75821,321.95,1.23,1.1,2022-08-28,1041,Aqua,MODIS,43,6.1NRT,305.03,11.56,D
47.47496,36.54119,327.82,1.01,1,2022-08-28,1041,Aqua,MODIS,63,6.1NRT,307.84,10.8,D
47.47676,36.55439,329.89,1.01,1,2022-08-28,1041,Aqua,MODIS,73,6.1NRT,307.39,13.86,D
47.48342,35.64159,318.97,2,1.38,2022-08-28,1843,Terra,MODIS,98,6.1NRT,290.53,46.9,N
48.07684,39.94079,305.05,1.23,1.1,2022-08-28,1843,Terra,MODIS,63,6.1NRT,292.19,7.13,N
47.4813,35.64935,318.48,2,1.38,2022-08-28,1843,Terra,MODIS,97,6.1NRT,290.85,45.83,N
47.47564,35.62403,301.46,2,1.38,2022-08-28,1843,Terra,MODIS,41,6.1NRT,290.58,12.43,N
48.46275,38.76558,302.4,1.34,1.15,2022-08-28,1843,Terra,MODIS,49,6.1NRT,283.21,8.24,N
48.10402,37.79435,301.56,1.51,1.21,2022-08-28,1843,Terra,MODIS,27,6.1NRT,290.91,7.15,N
48.07673,39.94642,308.48,1.23,1.1,2022-08-28,1843,Terra,MODIS,75,6.1NRT,292.26,9.97,N
47.85859,39.4993,305.98,1.29,1.13,2022-08-28,1843,Terra,MODIS,66,6.1NRT,291.16,9.85,N
50.64791,29.25887,305.19,3.23,1.7,2022-08-28,1845,Terra,MODIS,32,6.1NRT,284.08,43.23,N
50.64531,29.25619,309.36,3.23,1.7,2022-08-28,1845,Terra,MODIS,77,6.1NRT,284.07,64.21,N
51.36823,29.49983,311.6,1.06,1.03,2022-08-29,0013,Aqua,MODIS,77,6.1NRT,288.99,12.22,N
51.37734,29.50275,307.22,1.06,1.03,2022-08-29,0013,Aqua,MODIS,66,6.1NRT,291.33,9.03,N
46.53616,31.71438,301.56,1.04,1.02,2022-08-29,0016,Aqua,MODIS,42,6.1NRT,291.51,5.57,N
48.10324,37.07162,321.51,1.05,1.02,2022-08-29,0818,Terra,MODIS,64,6.1NRT,308.35,7.65,D
48.10144,37.08551,318.37,1.05,1.02,2022-08-29,0818,Terra,MODIS,40,6.1NRT,306.1,4.32,D
47.68729,36.72376,321.77,1.06,1.03,2022-08-29,0818,Terra,MODIS,62,6.1NRT,305.68,10.11,D
47.50423,37.0654,324.88,1.04,1.02,2022-08-29,0818,Terra,MODIS,71,6.1NRT,307.21,11.97,D
47.35814,36.84317,320.71,1.05,1.02,2022-08-29,0818,Terra,MODIS,60,6.1NRT,307.64,6.92,D
47.35637,36.85685,319.19,1.04,1.02,2022-08-29,0818,Terra,MODIS,34,6.1NRT,306.55,5.13,D
47.11609,37.76011,332.79,1.01,1,2022-08-29,0818,Terra,MODIS,80,6.1NRT,306.52,19.87,D
47.59204,32.33224,330.33,1.55,1.23,2022-08-29,0818,Terra,MODIS,78,6.1NRT,306.88,29.64,D
47.55048,32.67303,328.45,1.49,1.2,2022-08-29,0818,Terra,MODIS,75,6.1NRT,305.33,27.52,D
47.54869,32.69271,324.21,1.48,1.2,2022-08-29,0818,Terra,MODIS,65,6.1NRT,304.67,18.62,D
47.40574,33.57102,320.72,1.35,1.15,2022-08-29,0818,Terra,MODIS,52,6.1NRT,305.76,9.31,D
47.38251,33.79918,339.36,1.31,1.14,2022-08-29,0818,Terra,MODIS,86,6.1NRT,306.32,44.21,D
47.33281,34.27259,325.24,1.25,1.11,2022-08-29,0818,Terra,MODIS,37,6.1NRT,309.61,10.7,D
47.57344,31.08566,320.64,1.79,1.31,2022-08-29,0818,Terra,MODIS,59,6.1NRT,304.18,13.41,D
46.81132,32.41459,323.74,1.5,1.21,2022-08-29,0818,Terra,MODIS,61,6.1NRT,305.77,15.32,D
46.51302,31.8304,327.12,1.59,1.24,2022-08-29,0818,Terra,MODIS,0,6.1NRT,302.97,26.77,D
47.41693,33.74217,334.44,1.32,1.14,2022-08-29,0818,Terra,MODIS,82,6.1NRT,306.79,27.87,D
46.51345,31.82323,325.76,1.59,1.24,2022-08-29,0818,Terra,MODIS,54,6.1NRT,302.95,22.69,D
46.12793,33.37663,327.83,1.32,1.14,2022-08-29,0818,Terra,MODIS,72,6.1NRT,304.2,23.91,D
46.12619,33.39367,325.8,1.32,1.14,2022-08-29,0818,Terra,MODIS,68,6.1NRT,304.41,19.46,D
48.46315,38.7729,331.51,1,1,2022-08-29,0818,Terra,MODIS,71,6.1NRT,303.96,20.82,D
47.4152,33.75964,328.88,1.32,1.14,2022-08-29,0818,Terra,MODIS,38,6.1NRT,307.59,15.9,D
47.41347,33.77706,371.67,1.32,1.14,2022-08-29,0818,Terra,MODIS,100,6.1NRT,309.56,158.41,D
47.41173,33.79447,382.89,1.32,1.14,2022-08-29,0818,Terra,MODIS,100,6.1NRT,308.15,224.89,D
47.41849,33.75353,330.6,1.32,1.14,2022-08-29,0818,Terra,MODIS,63,6.1NRT,307.26,19.05,D
47.41488,33.78833,386.46,1.32,1.14,2022-08-29,0818,Terra,MODIS,100,6.1NRT,310.19,249.19,D
47.41306,33.8057,326.76,1.31,1.14,2022-08-29,0818,Terra,MODIS,32,6.1NRT,304.87,15.65,D
48.5405,38.01974,323.58,1.02,1.01,2022-08-29,0818,Terra,MODIS,70,6.1NRT,306.68,9.12,D
48.53865,38.03329,331.69,1.02,1.01,2022-08-29,0818,Terra,MODIS,82,6.1NRT,306.3,18.7,D
48.07197,37.86253,337.95,1.02,1.01,2022-08-29,0818,Terra,MODIS,87,6.1NRT,309.12,30.37,D
48.07014,37.87594,320.5,1.02,1.01,2022-08-29,0818,Terra,MODIS,58,6.1NRT,305.4,8.45,D
47.93269,38.59599,343.41,1,1,2022-08-29,0818,Terra,MODIS,91,6.1NRT,307.12,33.84,D
47.93081,38.60917,348.5,1,1,2022-08-29,0818,Terra,MODIS,94,6.1NRT,307.41,44.82,D
46.73518,34.64257,330.19,4.28,1.91,2022-08-29,0947,Aqua,MODIS,79,6.1NRT,303.92,115.69,D
47.39361,36.72257,322.64,3.21,1.7,2022-08-29,0947,Aqua,MODIS,71,6.1NRT,305.28,54.06,D
47.39101,36.71646,322.19,3.21,1.7,2022-08-29,0947,Aqua,MODIS,70,6.1NRT,305.28,51.34,D
48.47114,38.38332,320.71,2.45,1.51,2022-08-29,0947,Aqua,MODIS,67,6.1NRT,304.68,25.9,D
48.44323,37.65282,330.5,2.66,1.57,2022-08-29,0947,Aqua,MODIS,71,6.1NRT,304.17,77.19,D
48.44289,37.68389,317.25,2.65,1.56,2022-08-29,0947,Aqua,MODIS,51,6.1NRT,301.86,21.55,D
48.43416,37.65018,329.52,2.66,1.57,2022-08-29,0947,Aqua,MODIS,80,6.1NRT,304.26,73.22,D
47.35852,36.83595,327.55,3.18,1.69,2022-08-29,0947,Aqua,MODIS,78,6.1NRT,304.53,84.61,D
47.70832,38.16278,319.1,2.65,1.56,2022-08-29,0947,Aqua,MODIS,60,6.1NRT,301.46,25.54,D
46.74841,34.63608,323.6,4.28,1.91,2022-08-29,0947,Aqua,MODIS,66,6.1NRT,303.55,52.15,D
47.36071,36.83782,325.3,3.18,1.69,2022-08-29,0947,Aqua,MODIS,74,6.1NRT,304.42,67.98,D
46.73265,34.64625,323.85,4.28,1.91,2022-08-29,0947,Aqua,MODIS,67,6.1NRT,303.83,53.31,D
48.0981,37.493,320.62,3.32,1.72,2022-08-29,1123,Aqua,MODIS,62,6.1NRT,304.09,47.01,D
49.1131,26.69937,323.76,1.07,1.03,2022-08-29,1123,Aqua,MODIS,76,6.1NRT,300.63,13.99,D
49.39695,29.83937,312.71,1.39,1.17,2022-08-29,1123,Aqua,MODIS,30,6.1NRT,297.4,4.67,D
48.59773,25.57414,320.56,1.02,1.01,2022-08-29,1123,Aqua,MODIS,71,6.1NRT,297.9,9.54,D
48.58883,25.57692,315.63,1.02,1.01,2022-08-29,1123,Aqua,MODIS,34,6.1NRT,298.27,5.09,D
48.26162,33.25859,335.69,1.98,1.37,2022-08-29,1123,Aqua,MODIS,84,6.1NRT,304.54,67.91,D
48.09247,37.48901,320.43,3.32,1.72,2022-08-29,1123,Aqua,MODIS,63,6.1NRT,304.05,48.77,D
47.95712,37.45843,328.65,3.3,1.72,2022-08-29,1123,Aqua,MODIS,77,6.1NRT,305.76,94.68,D
47.95848,37.50256,328.68,3.32,1.72,2022-08-29,1123,Aqua,MODIS,77,6.1NRT,304.49,96.46,D
47.96014,37.46648,333.79,3.3,1.72,2022-08-29,1123,Aqua,MODIS,83,6.1NRT,306.72,137.51,D
47.9617,37.51041,323.68,3.32,1.72,2022-08-29,1123,Aqua,MODIS,69,6.1NRT,303.89,68.08,D
47.80298,36.84373,329.58,3.05,1.66,2022-08-29,1123,Aqua,MODIS,78,6.1NRT,304.84,96.24,D
47.80458,36.88466,326.02,3.06,1.66,2022-08-29,1123,Aqua,MODIS,73,6.1NRT,304.25,76.45,D
47.78802,36.84478,320.98,3.05,1.66,2022-08-29,1123,Aqua,MODIS,62,6.1NRT,303.45,52.71,D
47.80288,36.85205,334.98,3.05,1.66,2022-08-29,1123,Aqua,MODIS,83,6.1NRT,304.93,136.97,D
47.78791,36.85302,325.46,3.05,1.66,2022-08-29,1123,Aqua,MODIS,72,6.1NRT,303.48,75.26,D
47.43902,32.25296,324.65,1.71,1.28,2022-08-29,1123,Aqua,MODIS,63,6.1NRT,308.78,15.5,D
47.40409,32.49666,326.98,1.76,1.3,2022-08-29,1123,Aqua,MODIS,69,6.1NRT,306.13,25.16,D
47.40596,32.51998,329.11,1.77,1.3,2022-08-29,1123,Aqua,MODIS,73,6.1NRT,308.08,29.25,D
47.33817,33.67649,329.42,2.03,1.39,2022-08-29,1123,Aqua,MODIS,61,6.1NRT,305.71,46.98,D
47.33995,33.7034,351.62,2.04,1.39,2022-08-29,1123,Aqua,MODIS,95,6.1NRT,298.92,154.42,D
47.33753,33.68187,337.08,2.03,1.39,2022-08-29,1123,Aqua,MODIS,80,6.1NRT,305.54,75.32,D
47.33945,33.70874,341.5,2.04,1.39,2022-08-29,1123,Aqua,MODIS,88,6.1NRT,298.08,97.81,D
47.04465,32.99102,325.31,1.85,1.33,2022-08-29,1123,Aqua,MODIS,56,6.1NRT,302.7,29.37,D
46.95213,32.37481,324.45,1.71,1.28,2022-08-29,1123,Aqua,MODIS,59,6.1NRT,306.95,17.13,D
46.83554,32.33238,327.97,1.7,1.28,2022-08-29,1123,Aqua,MODIS,36,6.1NRT,307.61,26.14,D
46.68206,31.73863,336.69,1.58,1.24,2022-08-29,1123,Aqua,MODIS,83,6.1NRT,308.9,43.45,D
46.52493,31.63614,326.27,1.55,1.23,2022-08-29,1123,Aqua,MODIS,50,6.1NRT,305.68,22.64,D
46.52675,31.6563,330.04,1.55,1.23,2022-08-29,1123,Aqua,MODIS,64,6.1NRT,307.51,30.83,D
46.50654,31.68054,330.75,1.56,1.23,2022-08-29,1123,Aqua,MODIS,75,6.1NRT,306.71,31.11,D
46.51375,31.76181,323.92,1.57,1.24,2022-08-29,1123,Aqua,MODIS,58,6.1NRT,306.54,17.11,D
46.51556,31.7823,331.45,1.58,1.24,2022-08-29,1123,Aqua,MODIS,72,6.1NRT,306.36,35.12,D
46.51736,31.8028,338.46,1.58,1.24,2022-08-29,1123,Aqua,MODIS,74,6.1NRT,303.7,53.36,D
46.50806,31.82536,333.19,1.58,1.24,2022-08-29,1123,Aqua,MODIS,68,6.1NRT,305.86,42.39,D
51.37952,29.51136,318.17,1.43,1.18,2022-08-29,1125,Aqua,MODIS,68,6.1NRT,300.81,17.05,D
50.46079,28.29379,324.55,1.24,1.11,2022-08-29,1125,Aqua,MODIS,78,6.1NRT,298.8,21.19,D
51.23996,28.76868,325.21,1.32,1.14,2022-08-29,1125,Aqua,MODIS,79,6.1NRT,300.29,21.39,D
51.36712,29.49346,333.04,1.42,1.18,2022-08-29,1125,Aqua,MODIS,86,6.1NRT,300.69,44.56,D
51.43539,30.14532,323.59,1.53,1.22,2022-08-29,1125,Aqua,MODIS,78,6.1NRT,301.14,26.91,D
51.38138,29.53182,315.36,1.43,1.18,2022-08-29,1125,Aqua,MODIS,62,6.1NRT,298.42,13.31,D
47.32684,33.802,310.36,1,1,2022-08-29,1925,Terra,MODIS,80,6.1NRT,293.39,8.84,N
46.74868,33.33023,305.11,1.01,1,2022-08-29,1925,Terra,MODIS,63,6.1NRT,292.37,5.88,N
46.51777,31.84227,306.56,1.06,1.03,2022-08-29,1925,Terra,MODIS,68,6.1NRT,293.1,7.47,N
46.51557,31.82872,304.35,1.06,1.03,2022-08-29,1925,Terra,MODIS,60,6.1NRT,292.05,6.08,N
47.64677,34.30582,301.56,1.01,1,2022-08-29,1925,Terra,MODIS,42,6.1NRT,291.38,4.36,N
51.38753,29.51383,309.63,1.07,1.03,2022-08-29,1928,Terra,MODIS,75,6.1NRT,290.69,8.9,N
51.44123,30.13681,307.31,1.04,1.02,2022-08-29,1928,Terra,MODIS,71,6.1NRT,290.13,8.31,N
51.36703,29.50669,321.45,1.07,1.03,2022-08-29,1928,Terra,MODIS,100,6.1NRT,293.41,19.66,N
51.36455,29.49174,314.76,1.07,1.03,2022-08-29,1928,Terra,MODIS,77,6.1NRT,291.91,13.06,N
51.38099,29.53265,318.74,1.07,1.03,2022-08-29,1928,Terra,MODIS,97,6.1NRT,293.48,17.13,N
51.37852,29.51773,311.55,1.07,1.03,2022-08-29,1928,Terra,MODIS,64,6.1NRT,292.25,10.22,N
51.37357,29.48784,308.68,1.07,1.03,2022-08-29,1928,Terra,MODIS,68,6.1NRT,291.59,8.45,N
51.39,29.52876,322.57,1.07,1.03,2022-08-29,1928,Terra,MODIS,100,6.1NRT,292.19,21.67,N
51.4504,29.56096,302.93,1.07,1.03,2022-08-29,1928,Terra,MODIS,31,6.1NRT,290.7,4.86,N
48.21952,38.24977,301.18,1.49,1.21,2022-08-29,2318,Aqua,MODIS,38,6.1NRT,288.99,10.68,N
47.87297,37.21877,323.55,4.68,1.98,2022-08-30,0722,Terra,MODIS,71,6.1NRT,297.25,131.74,D
47.87259,37.28197,319.88,4.64,1.97,2022-08-30,0722,Terra,MODIS,63,6.1NRT,297,91.54,D
47.87454,37.21003,320.66,4.68,1.98,2022-08-30,0722,Terra,MODIS,58,6.1NRT,297.2,105.26,D
47.87387,37.27334,323.34,4.64,1.97,2022-08-30,0722,Terra,MODIS,58,6.1NRT,297.14,124.58,D
47.0837,36.24906,326.81,1.91,1.35,2022-08-30,0858,Terra,MODIS,71,6.1NRT,305.61,28.15,D
46.55852,33.30788,325.81,1.42,1.18,2022-08-30,0858,Terra,MODIS,26,6.1NRT,309.05,13.65,D
46.57642,33.30253,326.04,1.42,1.18,2022-08-30,0858,Terra,MODIS,32,6.1NRT,307.91,14.81,D
47.02014,35.49596,324.96,1.76,1.3,2022-08-30,0858,Terra,MODIS,63,6.1NRT,307.06,20.9,D
47.39053,33.81996,320.73,1.43,1.18,2022-08-30,0858,Terra,MODIS,19,6.1NRT,302.25,12.11,D
47.08719,36.25758,326.24,1.91,1.35,2022-08-30,0858,Terra,MODIS,70,6.1NRT,305.83,25.72,D
47.1246,37.15911,325.91,2.12,1.42,2022-08-30,0858,Terra,MODIS,70,6.1NRT,305.26,32.22,D
47.31238,37.05891,339.91,2.07,1.4,2022-08-30,0858,Terra,MODIS,87,6.1NRT,300.76,86.6,D
47.46049,36.41,322.4,1.9,1.35,2022-08-30,0858,Terra,MODIS,37,6.1NRT,301.73,22.27,D
47.58167,36.23844,325.67,1.85,1.33,2022-08-30,0858,Terra,MODIS,63,6.1NRT,306.68,28.44,D
49.09212,29.83191,317.47,1.02,1.01,2022-08-30,0858,Terra,MODIS,69,6.1NRT,296.45,9.93,D
47.90746,37.02589,320.78,1.98,1.37,2022-08-30,0858,Terra,MODIS,58,6.1NRT,302.77,25.36,D
47.80943,37.74385,321.62,2.17,1.43,2022-08-30,0858,Terra,MODIS,54,6.1NRT,304.63,20.65,D
48.46325,37.5841,324.92,2.04,1.39,2022-08-30,0858,Terra,MODIS,69,6.1NRT,307.12,25.63,D
48.56438,37.73397,320.39,2.06,1.4,2022-08-30,0858,Terra,MODIS,58,6.1NRT,303.98,21.84,D
48.55196,37.91133,327.03,2.1,1.41,2022-08-30,0858,Terra,MODIS,77,6.1NRT,302.57,46.23,D
48.61742,39.17733,317.59,2.42,1.5,2022-08-30,0858,Terra,MODIS,59,6.1NRT,302.08,22.74,D
50.59328,30.95381,314.73,1.03,1.02,2022-08-30,0858,Terra,MODIS,67,6.1NRT,299.05,7.51,D
46.09812,33.44464,328.81,1.47,1.2,2022-08-30,0900,Terra,MODIS,71,6.1NRT,304.9,25.32,D
46.10181,33.42629,348.62,1.47,1.2,2022-08-30,0900,Terra,MODIS,93,6.1NRT,304.07,82.63,D
46.67717,30.16402,339.31,2.07,1.4,2022-08-30,1028,Aqua,MODIS,87,6.1NRT,307.19,71.83,D
46.67041,30.14282,337.92,2.07,1.4,2022-08-30,1028,Aqua,MODIS,86,6.1NRT,307.3,65.85,D
46.67636,30.16877,341.5,2.07,1.4,2022-08-30,1028,Aqua,MODIS,89,6.1NRT,307.36,82.52,D
48.08705,37.61118,323.71,1.01,1.01,2022-08-30,1028,Aqua,MODIS,47,6.1NRT,306.4,9.8,D
48.34718,39.59543,323.72,1.01,1.01,2022-08-30,1028,Aqua,MODIS,44,6.1NRT,308.65,7.4,D
47.90913,37.01657,334.39,1.03,1.02,2022-08-30,1028,Aqua,MODIS,82,6.1NRT,305.89,24.78,D
47.80249,36.65202,324.03,1.05,1.02,2022-08-30,1028,Aqua,MODIS,54,6.1NRT,301.73,12.02,D
47.82715,36.80217,327.74,1.05,1.02,2022-08-30,1028,Aqua,MODIS,61,6.1NRT,305.51,18.06,D
47.82936,36.81572,341.38,1.04,1.02,2022-08-30,1028,Aqua,MODIS,88,6.1NRT,306.01,38.93,D
47.78396,37.16648,322.46,1.03,1.01,2022-08-30,1028,Aqua,MODIS,32,6.1NRT,302.43,13.1,D
48.45774,38.53931,349.84,1,1,2022-08-30,1028,Aqua,MODIS,94,6.1NRT,303,51.74,D
47.10379,33.86829,357.51,1.33,1.14,2022-08-30,1028,Aqua,MODIS,85,6.1NRT,312.12,93.25,D
47.65475,37.00597,327.52,1.04,1.02,2022-08-30,1028,Aqua,MODIS,26,6.1NRT,305.82,15.18,D
46.6186,34.28538,341.76,1.31,1.14,2022-08-30,1028,Aqua,MODIS,0,6.1NRT,309.38,48.81,D
46.13207,32.46819,322.7,1.63,1.26,2022-08-30,1028,Aqua,MODIS,50,6.1NRT,307.37,16.26,D
46.1334,33.40196,328.93,1.47,1.2,2022-08-30,1028,Aqua,MODIS,74,6.1NRT,309.15,23.98,D
46.13706,33.42028,326.73,1.47,1.2,2022-08-30,1028,Aqua,MODIS,65,6.1NRT,308,17.93,D
46.12215,33.81983,325.72,1.41,1.17,2022-08-30,1028,Aqua,MODIS,0,6.1NRT,310.65,9.84,D
47.72648,37.33519,333.14,1.03,1.01,2022-08-30,1028,Aqua,MODIS,77,6.1NRT,309.77,22.48,D
46.67107,30.13803,327.38,2.07,1.4,2022-08-30,1028,Aqua,MODIS,71,6.1NRT,307.16,24.15,D
49.57527,37.00184,317.85,1.01,1.01,2022-08-30,1028,Aqua,MODIS,55,6.1NRT,294.18,9.46,D
48.60061,34.64884,326.35,1.17,1.08,2022-08-30,1028,Aqua,MODIS,75,6.1NRT,304.65,14.92,D
48.60338,34.66416,323.07,1.17,1.08,2022-08-30,1028,Aqua,MODIS,58,6.1NRT,305.45,10.08,D
48.61769,37.79624,327.99,1,1,2022-08-30,1028,Aqua,MODIS,61,6.1NRT,306.35,12.82,D
48.55939,37.90717,341.91,1,1,2022-08-30,1028,Aqua,MODIS,88,6.1NRT,308.87,34.43,D
48.52552,38.05022,327.45,1,1,2022-08-30,1028,Aqua,MODIS,58,6.1NRT,309.44,10.89,D
48.47184,38.13106,334.07,1,1,2022-08-30,1028,Aqua,MODIS,81,6.1NRT,304.23,23.1,D
48.62104,39.16945,329.26,1.01,1,2022-08-30,1028,Aqua,MODIS,75,6.1NRT,307.67,14.53,D
48.61219,39.17231,327.39,1.01,1,2022-08-30,1028,Aqua,MODIS,72,6.1NRT,306.3,12.31,D
48.45582,38.52605,332.04,1,1,2022-08-30,1028,Aqua,MODIS,79,6.1NRT,303.06,21.75,D
49.39936,24.01553,302.99,3.41,1.74,2022-08-30,1028,Aqua,MODIS,37,6.1NRT,276.8,35.1,D
49.39008,24.02606,304.9,3.41,1.74,2022-08-30,1028,Aqua,MODIS,51,6.1NRT,276.78,39.43,D
50.79846,31.78166,310.18,1.35,1.15,2022-08-30,1028,Aqua,MODIS,16,6.1NRT,297.59,7.72,D
51.26206,34.32949,311.75,1.09,1.04,2022-08-30,1028,Aqua,MODIS,31,6.1NRT,298.77,7.04,D
50.94131,32.73292,319,1.24,1.1,2022-08-30,1028,Aqua,MODIS,69,6.1NRT,297.24,15.13,D
50.27036,36.43465,318.9,1.02,1.01,2022-08-30,1028,Aqua,MODIS,67,6.1NRT,299.68,10.45,D
49.40134,33.53526,318.14,1.24,1.11,2022-08-30,1028,Aqua,MODIS,56,6.1NRT,300.3,8.51,D
48.46203,38.77901,305.04,1.86,1.33,2022-08-30,1830,Terra,MODIS,63,6.1NRT,291.28,15.17,N
47.53078,37.24493,304.67,2.37,1.49,2022-08-30,1830,Terra,MODIS,61,6.1NRT,289.2,23.76,N
48.33026,38.98898,300.65,1.83,1.33,2022-08-30,1830,Terra,MODIS,31,6.1NRT,289.08,11,N
51.36732,29.52237,304.32,1.76,1.3,2022-08-30,2008,Terra,MODIS,23,6.1NRT,289.75,14.19,N
51.37902,29.52017,305.04,1.76,1.3,2022-08-30,2008,Terra,MODIS,39,6.1NRT,289.62,15.37,N
51.3735,29.54072,308.74,1.33,1.14,2022-08-31,0003,Aqua,MODIS,30,6.1NRT,289.87,14,N
51.4628,29.56849,301.59,1.33,1.14,2022-08-31,0003,Aqua,MODIS,42,6.1NRT,287.71,8.99,N
48.59466,38.00823,300.37,1.2,1.09,2022-08-31,0003,Aqua,MODIS,26,6.1NRT,288.08,6.49,N
51.35945,29.51049,303.31,1.34,1.15,2022-08-31,0003,Aqua,MODIS,8,6.1NRT,288.19,9.71,N
47.25418,36.71949,302.12,1.14,1.06,2022-08-31,0003,Aqua,MODIS,47,6.1NRT,289.54,6.51,N
47.33952,36.54863,332.52,1.36,1.15,2022-08-31,0803,Terra,MODIS,70,6.1NRT,305.87,30.1,D
48.33501,38.99141,318.67,1.13,1.06,2022-08-31,0803,Terra,MODIS,35,6.1NRT,303.58,6.5,D
48.32895,39.64867,324.36,1.08,1.04,2022-08-31,0803,Terra,MODIS,65,6.1NRT,306.43,11.74,D
48.33072,39.63426,320.99,1.08,1.04,2022-08-31,0803,Terra,MODIS,52,6.1NRT,306.14,7.82,D
48.63029,38.81818,347.11,1.15,1.07,2022-08-31,0803,Terra,MODIS,93,6.1NRT,304.35,53.1,D
48.63205,38.80277,333.89,1.15,1.07,2022-08-31,0803,Terra,MODIS,83,6.1NRT,303.46,25.49,D
48.6398,38.82069,340.79,1.15,1.07,2022-08-31,0803,Terra,MODIS,88,6.1NRT,305.45,40.69,D
49.25541,39.21685,322.73,1.13,1.06,2022-08-31,0803,Terra,MODIS,66,6.1NRT,302.18,12.37,D
46.91006,32.49811,322.57,2.15,1.43,2022-08-31,0803,Terra,MODIS,65,6.1NRT,302.71,23.04,D
46.90872,32.50569,322.27,2.15,1.43,2022-08-31,0803,Terra,MODIS,66,6.1NRT,302.47,23.39,D
47.26906,33.75624,350.9,1.86,1.33,2022-08-31,0803,Terra,MODIS,90,6.1NRT,302.77,134.97,D
47.27098,33.73156,357.74,1.87,1.34,2022-08-31,0803,Terra,MODIS,98,6.1NRT,301.04,173.14,D
47.26189,33.76128,324.65,1.86,1.33,2022-08-31,0803,Terra,MODIS,71,6.1NRT,297.01,31.71,D
47.26367,33.73658,362.93,1.87,1.34,2022-08-31,0803,Terra,MODIS,100,6.1NRT,300.75,209.66,D
47.2739,33.7631,340.19,1.86,1.33,2022-08-31,0803,Terra,MODIS,88,6.1NRT,302.05,81.68,D
47.27571,33.7384,345.02,1.87,1.34,2022-08-31,0803,Terra,MODIS,91,6.1NRT,301.63,100.94,D
47.2932,33.66565,321.2,1.89,1.34,2022-08-31,0803,Terra,MODIS,32,6.1NRT,301.22,17.2,D
47.38676,33.7873,322.76,1.86,1.33,2022-08-31,0803,Terra,MODIS,61,6.1NRT,300.49,25.06,D
47.12515,37.15923,325.37,1.27,1.12,2022-08-31,0803,Terra,MODIS,64,6.1NRT,308.98,10.11,D
47.34131,36.53057,335.46,1.36,1.16,2022-08-31,0803,Terra,MODIS,83,6.1NRT,300.75,37.92,D
47.51408,36.29869,324.98,1.4,1.17,2022-08-31,0803,Terra,MODIS,65,6.1NRT,303.94,18.27,D
47.51585,36.28006,327.16,1.4,1.17,2022-08-31,0803,Terra,MODIS,74,6.1NRT,302.52,22.83,D
47.5316,37.24652,325.98,1.28,1.12,2022-08-31,0803,Terra,MODIS,70,6.1NRT,306.2,19.31,D
47.55693,38.2164,321.33,1.17,1.08,2022-08-31,0803,Terra,MODIS,25,6.1NRT,303.91,7.62,D
